20160104,4.9276,4.976,4.8017,4.8017,2907533,0
20160105,4.8114,4.8404,4.7533,4.763,3769636,0
20160107,4.7339,4.8114,4.5306,4.5694,8788228,0
20160108,4.6178,4.6759,4.521,4.5984,5639054,0
20160111,4.579,4.5887,4.4338,4.4338,3940958,0
20160112,4.4629,4.6759,4.4629,4.5694,4143900,0
20160113,4.5984,4.7436,4.5984,4.6952,5242952,0
20160114,4.6565,4.6662,4.521,4.579,4697516,0
20160115,4.579,4.6371,4.55,4.5597,2082419,0
20160118,4.5597,4.579,4.308,4.3273,3249582,0
20160119,4.4338,4.5113,4.3757,4.4822,5624481,0
20160120,4.4532,4.5403,4.3177,4.3467,8778773,0
20160121,4.3661,4.5887,4.3273,4.4435,7844632,0
20160122,4.55,4.8017,4.55,4.6759,8792452,0
20160125,4.7049,4.7339,4.5694,4.6759,5847072,0
20160126,4.6081,4.6274,4.5403,4.5403,3938537,0
20160127,4.5694,4.6371,4.5306,4.5306,4214531,0
20160128,4.55,4.8307,4.5403,4.8307,7292083,0
20160129,4.8307,5.0244,4.7436,5.0244,7227963,0
20160201,4.9953,5.0147,4.8695,4.8791,5053839,0
20160202,4.8888,4.9082,4.7049,4.7436,4104291,0
20160203,4.7436,4.8791,4.6855,4.8211,5070647,0
20160204,4.8791,4.9856,4.8501,4.9856,6356858,0
20160205,4.9469,4.976,4.8404,4.9276,3586583,0
20160208,4.8791,4.9469,4.8211,4.8211,2752051,0
20160209,4.8211,4.976,4.7823,4.9566,3531962,0
20160210,4.9566,5.0147,4.8211,4.8211,5282000,0
20160211,4.8114,4.8501,4.6468,4.8501,6063358,0
20160212,4.8501,4.8985,4.7243,4.7243,1844063,0
20160215,4.7727,4.9372,4.7727,4.9372,3114241,0
20160216,4.8985,4.9276,4.792,4.8888,2469170,0
20160217,4.8791,5.1018,4.8598,5.034,6564112,0
20160218,5.0534,5.1599,4.9953,5.0824,4360631,0
20160219,5.0534,5.0824,4.9179,5.0147,5568437,0
20160222,5.034,5.0921,4.9082,4.9082,3397955,0
20160223,4.9082,4.9276,4.792,4.8307,4035368,0
20160224,4.8307,4.8501,4.7533,4.763,4706218,0
20160225,4.8114,4.8307,4.6952,4.6952,3227295,0
20160226,4.7436,4.8211,4.7049,4.7823,4422979,0
20160229,4.7243,4.8307,4.7049,4.8307,5348576,0
20160301,4.8307,4.8791,4.7727,4.8695,4943316,0
20160302,4.8791,4.8985,4.8017,4.8695,3998605,0
20160303,4.8791,4.8791,4.8211,4.8598,6435881,0
